custom_id,text,text_cleaned,label,domain
pla056367pla,əлі тартыдган жоқ сол себептен бір жулдыз🤣🤣🤣🤣🤣,əлі тартыдган жоқ сол себептен бір жулдыз,0,appstore
pla023915pla,тауслмайтн акша берндер или сотка берем,тауслмайтн акша берндер или сотка берем,1,appstore
kit002523kit,жақсы сиздерге рахымет,жақсы сиздерге рахымет,1,bookstore
gis000005gis,"Масқара! Кеше ауызашарда масқара болдық, 15200 теңгеге нан ішіндегі қуырдаққа тапсырыс беріп едік. ішінде болуы керек қоспалар жоқ, ет 1 келіге де жетпейді, кортобы да аз, сәбізін көрмедік, өте нашар! 6 адам жеу керек тағамды 2 адам жеп тоймай қалды. Қонақтардан ұялғанымызай. Тапсырыс берерде мұқият болыңыздар!!!!",масқара кеше ауызашарда масқара болдық 15200 теңгеге нан ішіндегі қуырдаққа тапсырыс беріп едік ішінде болуы керек қоспалар жоқ ет 1 келіге де жетпейді кортобы да аз сәбізін көрмедік өте нашар 6 адам жеу керек тағамды 2 адам жеп тоймай қалды қонақтардан ұялғанымызай тапсырыс берерде мұқият болыңыздар,0,mapping
pla081361pla,Өте зың ойын,өте зың ойын,0,appstore
pla107250pla,Рахмет сиздерге.  Компосты коскандариниз ушин оте. Жакси Праграма. Тагида. Беси. жулдиз   косам. Устинен,рахмет сиздерге компосты коскандариниз ушин оте жакси праграма тагида беси жулдиз косам устинен,1,appstore
pla132966pla,Маған YOUTUBE ӨТЕ ӨТЕ ҚАТТЫ унайды,маған youtube өте өте қатты унайды,0,appstore
pla101815pla,Оте жаксы Алла риза болсын,оте жаксы алла риза болсын,1,appstore
pla004446pla,Өте жақсы👍👍👍👌👌👌керемет,өте жақсыкеремет,1,appstore
kas020888kas,"Өте жақсы, ұзын, ыңғайлы, керемет.",өте жақсы ұзын ыңғайлы керемет,1,market
pla124594pla,Өте керемет бағдарлама.Сіздерге көп көп рахмет.Фондар да керемет.Тіпті көптілді пернетақта.Əдепкі тақтаға қарағанда керемет.Сіздерге алғысым шексіз.,өте керемет бағдарлама сіздерге көп көп рахмет фондар да керемет тіпті көптілді пернетақта əдепкі тақтаға қарағанда керемет сіздерге алғысым шексіз,1,appstore
kas000590kas,Алуға кеңес беремін.Дөңгелектері түнде жанады.,алуға кеңес беремін дөңгелектері түнде жанады,1,market
